key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,trialsInst.thisRepN,trialsInst.thisTrialN,trialsInst.thisN,trialsInst.thisIndex,trialsInst.ran,infoType,thisWord,thisColor,condition,corrAns,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_6.keys,key_resp_6.rt
,,,,,,,,,,,trial,RED,green,incongruent,9,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,9,0.8486,0,6,6,12,1,,
,,,,,,,,,,,trial,BLUE,blue,congruent,2,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,2,0.5337,0,7,7,1,1,,
,,,,,,,,,,,trial,GREEN,red,incongruent,1,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,1,0.5947,0,8,8,14,1,,
,,,,,,,,,,,trial,BLUE,green,incongruent,9,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,9,0.7039,0,9,9,5,1,,
,,,,,,,,,,,trial,GREEN,green,congruent,9,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,9,0.6125,0,10,10,2,1,,
,,,,,,,,,,,trial,BLUE,blue,congruent,2,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,2,0.6455,0,11,11,9,1,,
,,,,,,,,,,,trial,BLUE,yellow,incongruent,0,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,0,0.7021,0,12,12,13,1,,
,,,,,,,,,,,trial,GREEN,green,congruent,9,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,9,0.7637,0,13,13,10,1,,
,,,,,,,,,,,trial,YELLOW,yellow,congruent,0,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,0,0.5498,0,14,14,11,1,,
,,,,,,,,,,,trial,RED,red,congruent,1,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,1,0.554,0,15,15,8,1,,
,,,,,,,,,,,trial,YELLOW,red,incongruent,1,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,1,0.5537,1,0,16,7,1,,
,,,,,,,,,,,trial,GREEN,green,congruent,9,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,9,0.6105,1,1,17,10,1,,
,,,,,,,,,,,trial,YELLOW,yellow,congruent,0,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,0,0.518,1,2,18,3,1,,
,,,,,,,,,,,trial,YELLOW,blue,incongruent,2,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,2,0.5016,1,3,19,15,1,,
,,,,,,,,,,,trial,YELLOW,yellow,congruent,0,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,0,0.6454,1,4,20,11,1,,
,,,,,,,,,,,trial,BLUE,yellow,incongruent,0,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,0,0.5485,1,5,21,13,1,,
,,,,,,,,,,,trial,RED,red,congruent,1,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,1,0.5367,1,6,22,8,1,,
,,,,,,,,,,,trial,GREEN,yellow,incongruent,0,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,0,0.5505,1,7,23,6,1,,
,,,,,,,,,,,trial,GREEN,red,incongruent,1,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,1,0.5941,1,8,24,14,1,,
,,,,,,,,,,,trial,BLUE,blue,congruent,2,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,2,0.5878,1,9,25,1,1,,
,,,,,,,,,,,trial,BLUE,green,incongruent,9,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,9,0.5844,1,10,26,5,1,,
,,,,,,,,,,,trial,RED,green,incongruent,9,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,9,0.5352,1,11,27,12,1,,
,,,,,,,,,,,trial,GREEN,green,congruent,9,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,9,0.5955,1,12,28,2,1,,
,,,,,,,,,,,trial,BLUE,blue,congruent,2,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,2,0.6626,1,13,29,9,1,,
,,,,,,,,,,,trial,RED,blue,incongruent,2,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,2,0.4845,1,14,30,4,1,,
,,,,,,,,,,,trial,RED,red,congruent,1,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,1,0.47,1,15,31,0,1,,
,,,,,,,,,,,,,,,,23,2022-03-08_16h23.17.946,stroop,2021.1.4,MacIntel,60.0024001,,,,,,,,,,space,0.824
