key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,trialsInst.thisRepN,trialsInst.thisTrialN,trialsInst.thisN,trialsInst.thisIndex,trialsInst.ran,infoType,thisWord,thisColor,condition,corrAns,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_6.keys,key_resp_6.rt
,,,,,,,,,,,trial,BLUE,green,incongruent,9,24,2022-03-08_16h36.21.964,stroop,2021.1.4,Win32,15.00375094,,,9,0.8267,0,14,14,5,1,,
,,,,,,,,,,,trial,BLUE,blue,congruent,2,24,2022-03-08_16h36.21.964,stroop,2021.1.4,Win32,15.00375094,,,2,0.7772,0,15,15,9,1,,
,,,,,,,,,,,trial,GREEN,red,incongruent,1,24,2022-03-08_16h36.21.964,stroop,2021.1.4,Win32,15.00375094,,,1,0.8145,1,0,16,14,1,,
,,,,,,,,,,,trial,YELLOW,yellow,congruent,0,24,2022-03-08_16h36.21.964,stroop,2021.1.4,Win32,15.00375094,,,0,0.6918,1,1,17,3,1,,
,,,,,,,,,,,trial,BLUE,green,incongruent,9,24,2022-03-08_16h36.21.964,stroop,2021.1.4,Win32,15.00375094,,,9,1.1221,1,2,18,5,1,,
,,,,,,,,,,,trial,RED,red,congruent,1,24,2022-03-08_16h36.21.964,stroop,2021.1.4,Win32,15.00375094,,,1,0.8092,1,3,19,8,1,,
,,,,,,,,,,,trial,RED,blue,incongruent,2,24,2022-03-08_16h36.21.964,stroop,2021.1.4,Win32,15.00375094,,,2,0.8777,1,4,20,4,1,,
,,,,,,,,,,,trial,BLUE,yellow,incongruent,0,24,2022-03-08_16h36.21.964,stroop,2021.1.4,Win32,15.00375094,,,0,0.8647,1,5,21,13,1,,
,,,,,,,,,,,trial,YELLOW,blue,incongruent,2,24,2022-03-08_16h36.21.964,stroop,2021.1.4,Win32,15.00375094,,,2,0.903,1,6,22,15,1,,
,,,,,,,,,,,trial,BLUE,blue,congruent,2,24,2022-03-08_16h36.21.964,stroop,2021.1.4,Win32,15.00375094,,,2,0.9185,1,7,23,9,1,,
,,,,,,,,,,,trial,RED,red,congruent,1,24,2022-03-08_16h36.21.964,stroop,2021.1.4,Win32,15.00375094,,,1,0.6628,1,8,24,0,1,,
,,,,,,,,,,,trial,YELLOW,red,incongruent,1,24,2022-03-08_16h36.21.964,stroop,2021.1.4,Win32,15.00375094,,,1,1.4657,1,9,25,7,1,,
,,,,,,,,,,,trial,GREEN,green,congruent,9,24,2022-03-08_16h36.21.964,stroop,2021.1.4,Win32,15.00375094,,,9,0.7656,1,10,26,10,1,,
,,,,,,,,,,,trial,RED,green,incongruent,9,24,2022-03-08_16h36.21.964,stroop,2021.1.4,Win32,15.00375094,,,9,0.9396,1,11,27,12,1,,
,,,,,,,,,,,trial,GREEN,green,congruent,9,24,2022-03-08_16h36.21.964,stroop,2021.1.4,Win32,15.00375094,,,9,0.6322,1,12,28,2,1,,
,,,,,,,,,,,trial,GREEN,yellow,incongruent,0,24,2022-03-08_16h36.21.964,stroop,2021.1.4,Win32,15.00375094,,,0,0.7384,1,13,29,6,1,,
,,,,,,,,,,,trial,YELLOW,yellow,congruent,0,24,2022-03-08_16h36.21.964,stroop,2021.1.4,Win32,15.00375094,,,0,0.7,1,14,30,11,1,,
,,,,,,,,,,,trial,BLUE,blue,congruent,2,24,2022-03-08_16h36.21.964,stroop,2021.1.4,Win32,15.00375094,,,2,0.8913,1,15,31,1,1,,
,,,,,,,,,,,,,,,,24,2022-03-08_16h36.21.964,stroop,2021.1.4,Win32,15.00375094,,,,,,,,,,space,1.0044
